Date [dd.mm.yyyy],Time [hh:mm:ss],,Date / Time,Flow [kg/h],cum. mass [t],Density [kg/dm³],Temperature [°C],el. conductivity [mS/cm],BHP 201 [bar] at 550 m,BHP 201 [bar] at 630 m
11/16/2015,17:40:00,0:05:00,16/11/15 17:40,"1,776.89","1,204.04",1.175,11.27,249.18,66.85,76.07
11/16/2015,17:45:00,0:05:00,16/11/15 17:45,"1,777.04","1,204.19",1.175,11.29,249.18,66.85,76.07
11/16/2015,17:50:00,0:05:00,16/11/15 17:50,"1,777.82","1,204.34",1.175,11.29,249.18,66.84,76.06
11/16/2015,17:55:00,0:05:00,16/11/15 17:55,"1,778.58","1,204.49",1.175,11.31,249.18,66.85,76.07
11/16/2015,18:00:00,0:05:00,16/11/15 18:00,"1,778.26","1,204.64",1.175,11.32,249.18,66.84,76.06
11/16/2015,18:05:00,0:05:00,16/11/15 18:05,"1,779.88","1,204.78",1.175,11.33,249.11,66.84,76.06
11/16/2015,18:10:00,0:05:00,16/11/15 18:10,"1,785.78","1,204.93",1.175,11.33,248.99,66.84,76.06
11/16/2015,18:15:00,0:05:00,16/11/15 18:15,"1,783.76","1,205.08",1.175,11.33,248.99,66.83,76.05
11/16/2015,18:20:00,0:05:00,16/11/15 18:20,"1,784.30","1,205.23",1.175,11.33,248.98,66.85,76.07
11/16/2015,18:25:00,0:05:00,16/11/15 18:25,"1,784.77","1,205.38",1.175,11.33,249.01,66.82,76.04
11/16/2015,18:30:00,0:05:00,16/11/15 18:30,"1,784.01","1,205.53",1.175,11.32,249.15,66.83,76.05
11/16/2015,18:35:00,0:05:00,16/11/15 18:35,"1,780.80","1,205.67",1.175,11.32,249.18,66.84,76.06
11/16/2015,18:40:00,0:05:00,16/11/15 18:40,"1,747.25","1,205.82",1.175,11.32,249.2,66.9,76.12
11/16/2015,18:45:00,0:05:00,16/11/15 18:45,"1,718.26","1,205.96",1.175,11.33,249.3,66.91,76.13
11/16/2015,18:50:00,0:05:00,16/11/15 18:50,"1,716.10","1,206.11",1.175,11.33,249.28,66.92,76.14
11/16/2015,18:55:00,0:05:00,16/11/15 18:55,"1,724.11","1,206.25",1.175,11.34,249.22,66.89,76.11
11/16/2015,19:00:00,0:05:00,16/11/15 19:00,"1,726.45","1,206.39",1.175,11.35,249.18,66.87,76.09
11/16/2015,19:05:00,0:05:00,16/11/15 19:05,"1,729.62","1,206.54",1.175,11.35,249.19,66.88,76.1
11/16/2015,19:10:00,0:05:00,16/11/15 19:10,"1,734.55","1,206.68",1.175,11.36,249.19,66.87,76.09
11/16/2015,19:15:00,0:05:00,16/11/15 19:15,"1,737.86","1,206.83",1.175,11.36,249.19,66.86,76.08
11/16/2015,19:20:00,0:05:00,16/11/15 19:20,"1,740.89","1,206.97",1.175,11.36,249.19,66.85,76.07
11/16/2015,19:25:00,0:05:00,16/11/15 19:25,"1,743.51","1,207.12",1.175,11.36,249.19,66.87,76.09
11/16/2015,19:30:00,0:05:00,16/11/15 19:30,"1,744.17","1,207.26",1.175,11.36,249.18,66.84,76.06
11/16/2015,19:35:00,0:05:00,16/11/15 19:35,"1,746.60","1,207.41",1.175,11.36,249.19,66.84,76.06
11/16/2015,19:40:00,0:05:00,16/11/15 19:40,"1,746.53","1,207.55",1.175,11.36,249.19,66.84,76.06
11/16/2015,19:45:00,0:05:00,16/11/15 19:45,"1,746.87","1,207.70",1.175,11.36,249.19,66.85,76.07
11/16/2015,19:50:00,0:05:00,16/11/15 19:50,"1,745.81","1,207.84",1.175,11.36,249.19,66.84,76.06
11/16/2015,19:55:00,0:05:00,16/11/15 19:55,"1,746.59","1,207.99",1.175,11.36,249.24,66.85,76.07
11/16/2015,20:00:00,0:05:00,16/11/15 20:00,"1,744.60","1,208.13",1.175,11.35,249.36,66.86,76.08
11/16/2015,20:05:00,0:05:00,16/11/15 20:05,"1,742.14","1,208.28",1.175,11.35,249.39,66.81,76.03
11/16/2015,20:10:00,0:05:00,16/11/15 20:10,"1,747.18","1,208.42",1.175,11.35,249.38,66.83,76.05
11/16/2015,20:15:00,0:05:00,16/11/15 20:15,"1,745.79","1,208.57",1.175,11.35,249.39,66.83,76.05
11/16/2015,20:20:00,0:05:00,16/11/15 20:20,"1,739.84","1,208.71",1.175,11.35,249.39,66.83,76.05
11/16/2015,20:25:00,0:05:00,16/11/15 20:25,"1,739.05","1,208.86",1.175,11.35,249.39,66.82,76.04
11/16/2015,20:30:00,0:05:00,16/11/15 20:30,"1,740.98","1,209.00",1.175,11.34,249.39,66.83,76.05
11/16/2015,20:35:00,0:05:00,16/11/15 20:35,"1,741.34","1,209.15",1.175,11.35,249.39,66.82,76.04
11/16/2015,20:40:00,0:05:00,16/11/15 20:40,"1,743.48","1,209.29",1.175,11.33,249.39,66.82,76.04
11/16/2015,20:45:00,0:05:00,16/11/15 20:45,"1,743.62","1,209.44",1.175,11.33,249.4,66.82,76.04
11/16/2015,20:50:00,0:05:00,16/11/15 20:50,"1,743.42","1,209.58",1.175,11.33,249.43,66.81,76.03
11/16/2015,20:55:00,0:05:00,16/11/15 20:55,"1,743.82","1,209.73",1.175,11.33,249.57,66.82,76.04
11/16/2015,21:00:00,0:05:00,16/11/15 21:00,"1,744.48","1,209.87",1.175,11.33,249.6,66.82,76.04
11/16/2015,21:05:00,0:05:00,16/11/15 21:05,"1,742.35","1,210.02",1.175,11.33,249.58,66.83,76.05
11/16/2015,21:10:00,0:05:00,16/11/15 21:10,"1,743.03","1,210.16",1.175,11.34,249.55,66.82,76.04
11/16/2015,21:15:00,0:05:00,16/11/15 21:15,"1,740.22","1,210.31",1.175,11.34,249.51,66.81,76.03
11/16/2015,21:20:00,0:05:00,16/11/15 21:20,"1,736.38","1,210.45",1.175,11.34,249.54,66.81,76.03
11/16/2015,21:25:00,0:05:00,16/11/15 21:25,"1,732.89","1,210.60",1.175,11.33,249.58,66.81,76.03
11/16/2015,21:30:00,0:05:00,16/11/15 21:30,"1,732.18","1,210.74",1.175,11.33,249.6,66.82,76.04
11/16/2015,21:35:00,0:05:00,16/11/15 21:35,"1,731.46","1,210.89",1.175,11.33,249.59,66.8,76.02
11/16/2015,21:40:00,0:05:00,16/11/15 21:40,"1,729.81","1,211.03",1.175,11.33,249.59,66.84,76.06
11/16/2015,21:45:00,0:05:00,16/11/15 21:45,"1,722.63","1,211.17",1.175,11.33,249.61,66.84,76.06
11/16/2015,21:50:00,0:05:00,16/11/15 21:50,"1,719.97","1,211.32",1.175,11.33,249.69,66.84,76.06
11/16/2015,21:55:00,0:05:00,16/11/15 21:55,"1,718.97","1,211.46",1.175,11.32,249.8,66.82,76.04
11/16/2015,22:00:00,0:05:00,16/11/15 22:00,"1,717.77","1,211.60",1.175,11.32,249.8,66.82,76.04
11/16/2015,22:05:00,0:05:00,16/11/15 22:05,"1,714.25","1,211.74",1.175,11.3,249.8,66.8,76.02
11/16/2015,22:10:00,0:05:00,16/11/15 22:10,"1,714.50","1,211.89",1.175,11.3,249.8,66.8,76.02
11/16/2015,22:15:00,0:05:00,16/11/15 22:15,"1,713.54","1,212.03",1.175,11.3,249.81,66.82,76.04
11/16/2015,22:20:00,0:05:00,16/11/15 22:20,"1,712.68","1,212.17",1.175,11.3,249.85,66.83,76.05
11/16/2015,22:25:00,0:05:00,16/11/15 22:25,"1,710.79","1,212.31",1.175,11.3,249.91,66.83,76.05
11/16/2015,22:30:00,0:05:00,16/11/15 22:30,"1,696.05","1,212.46",1.175,11.3,250,66.84,76.06
11/16/2015,22:35:00,0:05:00,16/11/15 22:35,"1,694.00","1,212.60",1.175,11.3,250,66.82,76.04
11/16/2015,22:40:00,0:05:00,16/11/15 22:40,"1,697.68","1,212.74",1.175,11.31,249.93,66.85,76.07
11/16/2015,22:45:00,0:05:00,16/11/15 22:45,"1,701.45","1,212.88",1.175,11.31,249.93,66.82,76.04
11/16/2015,22:50:00,0:05:00,16/11/15 22:50,"1,704.60","1,213.02",1.175,11.32,249.91,66.83,76.05
11/16/2015,22:55:00,0:05:00,16/11/15 22:55,"1,705.58","1,213.16",1.175,11.31,249.92,66.82,76.04
11/16/2015,23:00:00,0:05:00,16/11/15 23:00,"1,704.89","1,213.31",1.175,11.3,250,66.81,76.03
11/16/2015,23:05:00,0:05:00,16/11/15 23:05,"1,705.43","1,213.45",1.175,11.3,250.01,66.81,76.03
11/16/2015,23:10:00,0:05:00,16/11/15 23:10,"1,708.13","1,213.59",1.175,11.29,250.01,66.81,76.03
11/16/2015,23:15:00,0:05:00,16/11/15 23:15,"1,709.57","1,213.73",1.175,11.29,250.01,66.81,76.03
11/16/2015,23:20:00,0:05:00,16/11/15 23:20,"1,711.38","1,213.87",1.175,11.29,250.01,66.8,76.02
11/16/2015,23:25:00,0:05:00,16/11/15 23:25,"1,713.10","1,214.02",1.175,11.29,250.02,66.78,76
11/16/2015,23:30:00,0:05:00,16/11/15 23:30,"1,713.99","1,214.16",1.175,11.29,250.02,66.79,76.01
11/16/2015,23:35:00,0:05:00,16/11/15 23:35,"1,712.14","1,214.30",1.175,11.29,250.01,66.79,76.01
11/16/2015,23:40:00,0:05:00,16/11/15 23:40,"1,712.19","1,214.44",1.175,11.29,250.01,66.78,76
11/16/2015,23:45:00,0:05:00,16/11/15 23:45,"1,712.09","1,214.59",1.175,11.28,250.16,66.79,76.01
11/16/2015,23:50:00,0:05:00,16/11/15 23:50,"1,711.62","1,214.73",1.175,11.27,250.21,66.79,76.01
11/16/2015,23:55:00,0:05:00,16/11/15 23:55,"1,709.61","1,214.87",1.175,11.27,250.21,66.79,76.01
11/17/2015,0:00:00,0:05:00,17/11/15 0:00,"1,709.34","1,215.01",1.175,11.27,250.22,66.8,76.02
11/17/2015,0:05:00,0:05:00,17/11/15 0:05,"1,704.29","1,215.16",1.175,11.26,250.22,66.79,76.01
11/17/2015,0:10:00,0:05:00,17/11/15 0:10,"1,703.95","1,215.30",1.175,11.26,250.22,66.79,76.01
11/17/2015,0:15:00,0:05:00,17/11/15 0:15,"1,704.98","1,215.44",1.175,11.26,250.39,66.8,76.02
11/17/2015,0:20:00,0:05:00,17/11/15 0:20,"1,698.98","1,215.58",1.175,11.25,250.35,66.78,76
11/17/2015,0:25:00,0:05:00,17/11/15 0:25,"1,696.33","1,215.72",1.175,11.23,250.39,66.75,75.97
11/17/2015,0:30:00,0:05:00,17/11/15 0:30,"1,696.99","1,215.86",1.175,11.21,250.4,66.78,76
11/17/2015,0:35:00,0:05:00,17/11/15 0:35,"1,697.22","1,216.00",1.175,11.19,250.59,66.76,75.98
11/17/2015,0:40:00,0:05:00,17/11/15 0:40,"1,700.21","1,216.15",1.175,11.17,250.63,66.76,75.98
11/17/2015,0:45:00,0:05:00,17/11/15 0:45,"1,698.10","1,216.29",1.175,11.17,250.8,66.76,75.98
11/17/2015,0:50:00,0:05:00,17/11/15 0:50,"1,696.78","1,216.43",1.175,11.15,250.8,66.76,75.98
11/17/2015,0:55:00,0:05:00,17/11/15 0:55,"1,694.95","1,216.57",1.175,11.15,250.85,66.76,75.98
11/17/2015,1:00:00,0:05:00,17/11/15 1:00,"1,696.12","1,216.71",1.175,11.14,250.98,66.77,75.99
11/17/2015,1:05:00,0:05:00,17/11/15 1:05,"1,697.77","1,216.85",1.174,11.14,251.55,66.76,75.98
11/17/2015,1:10:00,0:05:00,17/11/15 1:10,"1,681.46","1,216.99",1.17,11.44,260.24,66.77,75.96
11/17/2015,1:15:00,0:05:00,17/11/15 1:15,"1,676.20","1,217.13",1.172,12.2,253.02,66.76,75.95
11/17/2015,1:20:00,0:05:00,17/11/15 1:20,"1,686.85","1,217.27",1.173,12.23,247.69,66.75,75.96
11/17/2015,1:25:00,0:05:00,17/11/15 1:25,"1,689.36","1,217.41",1.174,11.96,247.71,66.74,75.95
11/17/2015,1:30:00,0:05:00,17/11/15 1:30,"1,689.72","1,217.55",1.174,11.73,248.51,66.75,75.97
11/17/2015,1:35:00,0:05:00,17/11/15 1:35,"1,688.89","1,217.69",1.174,11.58,249.12,66.74,75.96
11/17/2015,1:40:00,0:05:00,17/11/15 1:40,"1,689.90","1,217.83",1.174,11.49,249.54,66.74,75.96
11/17/2015,1:45:00,0:05:00,17/11/15 1:45,"1,690.74","1,217.97",1.174,11.44,249.81,66.75,75.97
11/17/2015,1:50:00,0:05:00,17/11/15 1:50,"1,689.78","1,218.12",1.174,11.41,249.97,66.74,75.96
11/17/2015,1:55:00,0:05:00,17/11/15 1:55,"1,686.57","1,218.26",1.174,11.38,249.99,66.73,75.95
11/17/2015,2:00:00,0:05:00,17/11/15 2:00,"1,685.53","1,218.40",1.174,11.35,250.11,66.74,75.96
11/17/2015,2:05:00,0:05:00,17/11/15 2:05,"1,681.60","1,218.54",1.175,11.31,250.24,66.74,75.96
11/17/2015,2:10:00,0:05:00,17/11/15 2:10,"1,682.60","1,218.68",1.175,11.28,250.39,66.74,75.96
11/17/2015,2:15:00,0:05:00,17/11/15 2:15,"1,681.86","1,218.82",1.175,11.26,250.57,66.73,75.95
11/17/2015,2:20:00,0:05:00,17/11/15 2:20,"1,682.32","1,218.96",1.175,11.24,250.64,66.72,75.94
11/17/2015,2:25:00,0:05:00,17/11/15 2:25,"1,681.50","1,219.10",1.175,11.23,250.8,66.73,75.95
11/17/2015,2:30:00,0:05:00,17/11/15 2:30,"1,682.81","1,219.24",1.174,11.24,250.8,66.71,75.93
11/17/2015,2:35:00,0:05:00,17/11/15 2:35,"1,681.14","1,219.38",1.174,11.25,250.8,66.71,75.93
11/17/2015,2:40:00,0:05:00,17/11/15 2:40,"1,680.07","1,219.52",1.174,11.26,250.8,66.71,75.93
11/17/2015,2:45:00,0:05:00,17/11/15 2:45,"1,678.84","1,219.66",1.175,11.26,250.8,66.72,75.94
11/17/2015,2:50:00,0:05:00,17/11/15 2:50,"1,678.29","1,219.80",1.174,11.26,250.79,66.71,75.93
11/17/2015,2:55:00,0:05:00,17/11/15 2:55,"1,680.25","1,219.93",1.174,11.26,250.79,66.72,75.94
11/17/2015,3:00:00,0:05:00,17/11/15 3:00,"1,678.48","1,220.07",1.174,11.26,250.8,66.71,75.93
11/17/2015,3:05:00,0:05:00,17/11/15 3:05,"1,676.31","1,220.21",1.174,11.26,250.8,66.72,75.94
11/17/2015,3:10:00,0:05:00,17/11/15 3:10,"1,675.78","1,220.35",1.174,11.26,250.8,66.74,75.96
11/17/2015,3:15:00,0:05:00,17/11/15 3:15,"1,676.00","1,220.49",1.174,11.26,250.8,66.73,75.95
11/17/2015,3:20:00,0:05:00,17/11/15 3:20,"1,675.22","1,220.63",1.174,11.26,250.8,66.74,75.96
11/17/2015,3:25:00,0:05:00,17/11/15 3:25,"1,673.02","1,220.77",1.174,11.26,250.83,66.71,75.93
11/17/2015,3:30:00,0:05:00,17/11/15 3:30,"1,670.56","1,220.91",1.174,11.26,250.96,66.71,75.93
11/17/2015,3:35:00,0:05:00,17/11/15 3:35,"1,668.46","1,221.05",1.174,11.26,250.97,66.71,75.93
11/17/2015,3:40:00,0:05:00,17/11/15 3:40,"1,666.26","1,221.19",1.174,11.26,251,66.73,75.95
11/17/2015,3:45:00,0:05:00,17/11/15 3:45,"1,657.23","1,221.33",1.174,11.28,251,66.73,75.95
11/17/2015,3:50:00,0:05:00,17/11/15 3:50,"1,652.47","1,221.46",1.174,11.29,251,66.74,75.96
11/17/2015,3:55:00,0:05:00,17/11/15 3:55,"1,651.95","1,221.60",1.174,11.31,251,66.74,75.96
11/17/2015,4:00:00,0:05:00,17/11/15 4:00,"1,650.45","1,221.74",1.174,11.33,250.99,66.73,75.95
11/17/2015,4:05:00,0:05:00,17/11/15 4:05,"1,648.30","1,221.88",1.174,11.36,250.93,66.73,75.95
11/17/2015,4:10:00,0:05:00,17/11/15 4:10,"1,648.72","1,222.01",1.174,11.38,250.88,66.73,75.94
11/17/2015,4:15:00,0:05:00,17/11/15 4:15,"1,649.55","1,222.15",1.174,11.41,250.8,66.73,75.94
11/17/2015,4:20:00,0:05:00,17/11/15 4:20,"1,648.97","1,222.29",1.174,11.43,250.75,66.72,75.93
11/17/2015,4:25:00,0:05:00,17/11/15 4:25,"1,648.96","1,222.42",1.174,11.45,250.6,66.74,75.95
11/17/2015,4:30:00,0:05:00,17/11/15 4:30,"1,646.32","1,222.56",1.174,11.46,250.6,66.73,75.94
11/17/2015,4:35:00,0:05:00,17/11/15 4:35,"1,643.20","1,222.70",1.174,11.47,250.59,66.72,75.93
11/17/2015,4:40:00,0:05:00,17/11/15 4:40,"1,639.65","1,222.83",1.174,11.48,250.62,66.71,75.92
11/17/2015,4:45:00,0:05:00,17/11/15 4:45,"1,635.81","1,222.97",1.174,11.48,250.71,66.74,75.95
11/17/2015,4:50:00,0:05:00,17/11/15 4:50,"1,632.16","1,223.11",1.174,11.5,250.79,66.71,75.92
11/17/2015,4:55:00,0:05:00,17/11/15 4:55,"1,628.85","1,223.24",1.173,11.52,250.79,66.73,75.94
11/17/2015,5:00:00,0:05:00,17/11/15 5:00,"1,626.15","1,223.38",1.173,11.54,250.73,66.71,75.92
11/17/2015,5:05:00,0:05:00,17/11/15 5:05,"1,621.49","1,223.51",1.173,11.56,250.61,66.72,75.93
11/17/2015,5:10:00,0:05:00,17/11/15 5:10,"1,620.38","1,223.65",1.173,11.57,250.61,66.72,75.93
11/17/2015,5:15:00,0:05:00,17/11/15 5:15,"1,621.04","1,223.78",1.173,11.6,250.59,66.72,75.93
11/17/2015,5:20:00,0:05:00,17/11/15 5:20,"1,615.82","1,223.92",1.173,11.61,250.59,66.71,75.92
11/17/2015,5:25:00,0:05:00,17/11/15 5:25,"1,611.04","1,224.05",1.173,11.63,250.58,66.71,75.92
11/17/2015,5:30:00,0:05:00,17/11/15 5:30,"1,605.57","1,224.18",1.173,11.65,250.57,66.71,75.92
11/17/2015,5:35:00,0:05:00,17/11/15 5:35,"1,599.92","1,224.32",1.173,11.67,250.48,66.73,75.93
11/17/2015,5:40:00,0:05:00,17/11/15 5:40,"1,598.12","1,224.45",1.173,11.68,250.39,66.71,75.91
11/17/2015,5:45:00,0:05:00,17/11/15 5:45,"1,595.60","1,224.58",1.173,11.7,250.37,66.72,75.92
11/17/2015,5:50:00,0:05:00,17/11/15 5:50,"1,595.84","1,224.72",1.173,11.7,250.38,66.68,75.88
11/17/2015,5:55:00,0:05:00,17/11/15 5:55,"1,594.56","1,224.85",1.173,11.71,250.37,66.71,75.91
11/17/2015,6:00:00,0:05:00,17/11/15 6:00,"1,596.72","1,224.98",1.173,11.73,250.39,66.72,75.92
11/17/2015,6:05:00,0:05:00,17/11/15 6:05,"1,590.88","1,225.11",1.173,11.73,250.37,66.7,75.9
11/17/2015,6:10:00,0:05:00,17/11/15 6:10,"1,588.61","1,225.25",1.172,11.75,250.26,66.69,75.89
11/17/2015,6:15:00,0:05:00,17/11/15 6:15,"1,588.26","1,225.38",1.172,11.76,250.19,66.68,75.88
11/17/2015,6:20:00,0:05:00,17/11/15 6:20,"1,588.23","1,225.51",1.172,11.76,250.19,66.67,75.87
11/17/2015,6:25:00,0:05:00,17/11/15 6:25,"1,585.83","1,225.64",1.172,11.78,250.19,66.67,75.87
11/17/2015,6:30:00,0:05:00,17/11/15 6:30,"1,582.89","1,225.77",1.172,11.79,250.16,66.64,75.84
11/17/2015,6:35:00,0:05:00,17/11/15 6:35,"1,581.53","1,225.91",1.172,11.79,250.14,66.68,75.88
11/17/2015,6:40:00,0:05:00,17/11/15 6:40,"1,580.88","1,226.04",1.172,11.79,250.13,66.67,75.87
11/17/2015,6:45:00,0:05:00,17/11/15 6:45,"1,582.13","1,226.17",1.172,11.8,250.04,66.68,75.88
11/17/2015,6:50:00,0:05:00,17/11/15 6:50,"1,617.55","1,226.30",1.172,11.81,250.01,66.74,75.94
11/17/2015,6:55:00,0:05:00,17/11/15 6:55,"1,600.95","1,226.44",1.171,11.83,251.41,66.74,75.93
11/17/2015,7:00:00,0:05:00,17/11/15 7:00,"1,590.41","1,226.57",1.17,12.06,252.29,66.71,75.89
11/17/2015,7:05:00,0:05:00,17/11/15 7:05,"1,577.28","1,226.70",1.17,12.29,250.89,66.7,75.88
11/17/2015,7:10:00,0:05:00,17/11/15 7:10,"1,581.13","1,226.83",1.17,12.41,250.18,66.71,75.89
11/17/2015,7:15:00,0:05:00,17/11/15 7:15,"1,579.40","1,226.96",1.17,12.49,249.85,66.71,75.89
11/17/2015,7:20:00,0:05:00,17/11/15 7:20,"1,578.12","1,227.09",1.17,12.55,249.53,66.68,75.86
11/17/2015,7:25:00,0:05:00,17/11/15 7:25,"1,576.96","1,227.23",1.17,12.59,249.45,66.67,75.85
11/17/2015,7:30:00,0:05:00,17/11/15 7:30,"1,576.59","1,227.36",1.17,12.62,249.36,66.66,75.84
11/17/2015,7:35:00,0:05:00,17/11/15 7:35,"1,583.91","1,227.49",1.17,12.65,249.18,66.65,75.83
11/17/2015,7:40:00,0:05:00,17/11/15 7:40,"1,586.44","1,227.62",1.17,12.67,249.18,66.64,75.82
11/17/2015,7:45:00,0:05:00,17/11/15 7:45,"1,590.37","1,227.75",1.17,12.69,249.16,66.63,75.81
11/17/2015,7:50:00,0:05:00,17/11/15 7:50,"1,589.82","1,227.88",1.17,12.71,249.04,66.63,75.81
11/17/2015,7:55:00,0:05:00,17/11/15 7:55,"1,589.59","1,228.02",1.17,12.73,248.97,66.6,75.78
11/17/2015,8:00:00,0:05:00,17/11/15 8:00,"1,596.43","1,228.15",1.17,12.74,248.86,66.58,75.76
11/17/2015,8:05:00,0:05:00,17/11/15 8:05,"1,600.43","1,228.28",1.17,12.75,248.79,66.58,75.76
11/17/2015,8:10:00,0:05:00,17/11/15 8:10,"1,602.24","1,228.42",1.17,12.76,248.85,66.56,75.74
11/17/2015,8:15:00,0:05:00,17/11/15 8:15,"1,599.03","1,228.55",1.17,12.78,248.81,66.56,75.74
11/17/2015,8:20:00,0:05:00,17/11/15 8:20,"1,598.26","1,228.68",1.17,12.8,248.77,66.55,75.73
11/17/2015,8:25:00,0:05:00,17/11/15 8:25,"1,602.30","1,228.82",1.17,12.81,248.73,66.53,75.71
11/17/2015,8:30:00,0:05:00,17/11/15 8:30,"1,603.39","1,228.95",1.17,12.82,248.76,66.54,75.72
11/17/2015,8:35:00,0:05:00,17/11/15 8:35,"1,601.31","1,229.08",1.17,12.82,248.75,66.53,75.71
11/17/2015,8:40:00,0:05:00,17/11/15 8:40,"1,602.92","1,229.22",1.17,12.83,248.77,66.52,75.7
11/17/2015,8:45:00,0:05:00,17/11/15 8:45,"1,599.67","1,229.35",1.17,12.85,248.77,66.52,75.7
11/17/2015,8:50:00,0:05:00,17/11/15 8:50,"1,596.45","1,229.48",1.17,12.86,248.73,66.49,75.67
11/17/2015,8:55:00,0:05:00,17/11/15 8:55,"1,594.71","1,229.61",1.17,12.88,248.75,66.52,75.7
11/17/2015,9:00:00,0:05:00,17/11/15 9:00,"1,590.04","1,229.75",1.17,12.9,248.7,66.53,75.71
11/17/2015,9:05:00,0:05:00,17/11/15 9:05,"1,591.09","1,229.88",1.17,12.93,248.59,66.53,75.71
11/17/2015,9:10:00,0:05:00,17/11/15 9:10,"1,599.85","1,230.01",1.17,12.95,248.41,66.52,75.7
11/17/2015,9:15:00,0:05:00,17/11/15 9:15,"1,597.87","1,230.15",1.17,12.96,248.35,66.5,75.68
11/17/2015,9:20:00,0:05:00,17/11/15 9:20,"1,593.77","1,230.28",1.17,12.97,248.29,66.51,75.69
11/17/2015,9:25:00,0:05:00,17/11/15 9:25,"1,593.33","1,230.41",1.169,12.99,248.2,66.51,75.69
11/17/2015,9:30:00,0:05:00,17/11/15 9:30,"1,586.30","1,230.54",1.169,13.01,248.17,66.5,75.68
11/17/2015,9:35:00,0:05:00,17/11/15 9:35,"1,578.18","1,230.67",1.169,13.03,248.15,66.51,75.69
11/17/2015,9:40:00,0:05:00,17/11/15 9:40,"1,572.44","1,230.80",1.169,13.06,248.01,66.53,75.71
11/17/2015,9:45:00,0:05:00,17/11/15 9:45,"1,566.97","1,230.94",1.169,13.1,247.87,66.55,75.73
11/17/2015,9:50:00,0:05:00,17/11/15 9:50,"1,561.21","1,231.06",1.169,13.12,247.75,66.52,75.7
11/17/2015,9:55:00,0:05:00,17/11/15 9:55,"1,568.06","1,231.20",1.169,13.14,247.59,66.54,75.72
11/17/2015,10:00:00,0:05:00,17/11/15 10:00,"1,562.87","1,231.33",1.169,13.16,247.46,66.53,75.71
11/17/2015,10:05:00,0:05:00,17/11/15 10:05,"1,558.70","1,231.46",1.169,13.16,247.35,66.53,75.71
11/17/2015,10:10:00,0:05:00,17/11/15 10:10,"1,516.13","1,231.58",1.169,13.16,247.31,66.43,75.61
11/17/2015,10:15:00,0:05:00,17/11/15 10:15,"1,744.58","1,231.73",1.169,13.18,245.78,66.91,76.09
11/17/2015,10:20:00,0:05:00,17/11/15 10:20,"1,659.67","1,231.86",1.167,13.14,245.47,66.97,76.13
11/17/2015,10:25:00,0:05:00,17/11/15 10:25,"1,665.80","1,232.00",1.169,13.14,245.88,66.96,76.14
11/17/2015,10:30:00,0:05:00,17/11/15 10:30,"1,664.03","1,232.14",1.169,13.14,245.96,66.96,76.14
11/17/2015,10:35:00,0:05:00,17/11/15 10:35,"1,660.64","1,232.28",1.169,13.16,245.93,66.94,76.12
11/17/2015,10:40:00,0:05:00,17/11/15 10:40,"1,662.87","1,232.42",1.169,13.19,245.9,66.95,76.13
11/17/2015,10:45:00,0:05:00,17/11/15 10:45,"1,664.52","1,232.56",1.169,13.23,245.81,66.96,76.14
11/17/2015,10:50:00,0:05:00,17/11/15 10:50,"1,660.83","1,232.70",1.169,13.28,245.69,66.95,76.13
11/17/2015,10:55:00,0:05:00,17/11/15 10:55,"1,660.38","1,232.83",1.169,13.33,245.47,66.93,76.11
11/17/2015,11:00:00,0:05:00,17/11/15 11:00,"1,663.29","1,232.97",1.169,13.37,245.2,66.93,76.11
11/17/2015,11:05:00,0:05:00,17/11/15 11:05,"1,663.29","1,233.11",1.169,13.41,244.97,66.95,76.13
11/17/2015,11:10:00,0:05:00,17/11/15 11:10,"1,664.03","1,233.25",1.169,13.42,244.9,66.93,76.11
11/17/2015,11:15:00,0:05:00,17/11/15 11:15,"1,662.99","1,233.39",1.169,13.42,244.85,66.94,76.12
11/17/2015,11:20:00,0:05:00,17/11/15 11:20,"1,665.88","1,233.53",1.169,13.4,244.84,66.92,76.1
11/17/2015,11:25:00,0:05:00,17/11/15 11:25,"1,665.35","1,233.66",1.169,13.38,244.9,66.92,76.1
11/17/2015,11:30:00,0:05:00,17/11/15 11:30,"1,664.58","1,233.80",1.169,13.37,245.02,66.91,76.09
11/17/2015,11:35:00,0:05:00,17/11/15 11:35,"1,666.25","1,233.94",1.169,13.37,245.06,66.91,76.09
11/17/2015,11:40:00,0:05:00,17/11/15 11:40,"1,668.12","1,234.08",1.169,13.38,245.06,66.92,76.1
11/17/2015,11:45:00,0:05:00,17/11/15 11:45,"1,669.49","1,234.22",1.169,13.38,244.97,66.92,76.1
11/17/2015,11:50:00,0:05:00,17/11/15 11:50,"1,672.11","1,234.36",1.169,13.37,244.97,66.91,76.09
11/17/2015,11:55:00,0:05:00,17/11/15 11:55,"1,674.22","1,234.50",1.169,13.37,245,66.89,76.07
11/17/2015,12:00:00,0:05:00,17/11/15 12:00,"1,675.10","1,234.64",1.169,13.38,244.94,66.9,76.08
11/17/2015,12:05:00,0:05:00,17/11/15 12:05,"1,671.76","1,234.78",1.169,13.39,244.94,66.9,76.08
11/17/2015,12:10:00,0:05:00,17/11/15 12:10,"1,671.34","1,234.92",1.169,13.4,245,66.9,76.08
11/17/2015,12:15:00,0:05:00,17/11/15 12:15,"1,667.73","1,235.05",1.169,13.44,245.11,66.9,76.08
